id,Airport ID,Name,City,Country,IATA/FAA,ICAO,Latitude,Longitude,Altitude,Timezone,DST,alpha-2_x,alpha-3,name,alpha-2_y,country-code,iso_3166-2,region,sub-region,intermediate-region,region-code,sub-region-code,intermediate-region-code,deg
2067,5419,Buka Airport,Buka Island,Papua New Guinea,BUA,AYBK,-5.42232,154.673,11,10.0,U,PG,PNG,Papua New Guinea,PG,598.0,ISO 3166-2:PG,Oceania,Melanesia,,9.0,54.0,,2
2068,5420,Chimbu Airport,Kundiawa,Papua New Guinea,CMU,AYCH,-6.024290000000001,144.971,4974,10.0,U,PG,PNG,Papua New Guinea,PG,598.0,ISO 3166-2:PG,Oceania,Melanesia,,9.0,54.0,,1
2069,5421,Daru Airport,,Papua New Guinea,DAU,AYDU,-9.08676,143.208,20,10.0,U,PG,PNG,Papua New Guinea,PG,598.0,ISO 3166-2:PG,Oceania,Melanesia,,9.0,54.0,,4
2070,5422,Gurney Airport,,Papua New Guinea,GUR,AYGN,-10.3115,150.334,88,10.0,U,PG,PNG,Papua New Guinea,PG,598.0,ISO 3166-2:PG,Oceania,Melanesia,,9.0,54.0,,2
2071,5423,Girua Airport,,Papua New Guinea,PNP,AYGR,-8.80454,148.309,311,10.0,U,PG,PNG,Papua New Guinea,PG,598.0,ISO 3166-2:PG,Oceania,Melanesia,,9.0,54.0,,2
2072,5424,Kimbe Airport,Hoskins,Papua New Guinea,HKN,AYHK,-5.4621699999999995,150.405,66,10.0,U,PG,PNG,Papua New Guinea,PG,598.0,ISO 3166-2:PG,Oceania,Melanesia,,9.0,54.0,,3
2073,5425,Kiunga Airport,Kiunga,Papua New Guinea,UNG,AYKI,-6.12571,141.282,88,10.0,U,PG,PNG,Papua New Guinea,PG,598.0,ISO 3166-2:PG,Oceania,Melanesia,,9.0,54.0,,4
2074,5427,Kerema Airport,,Papua New Guinea,KMA,AYKM,-7.963610000000001,145.77100000000002,10,10.0,U,PG,PNG,Papua New Guinea,PG,598.0,ISO 3166-2:PG,Oceania,Melanesia,,9.0,54.0,,2
2075,5428,Kavieng Airport,,Papua New Guinea,KVG,AYKV,-2.5794,150.808,7,10.0,U,PG,PNG,Papua New Guinea,PG,598.0,ISO 3166-2:PG,Oceania,Melanesia,,9.0,54.0,,3
2076,5429,Mendi Airport,,Papua New Guinea,MDU,AYMN,-6.14774,143.657,5680,10.0,U,PG,PNG,Papua New Guinea,PG,598.0,ISO 3166-2:PG,Oceania,Melanesia,,9.0,54.0,,1
2077,5430,Momote Airport,,Papua New Guinea,MAS,AYMO,-2.06189,147.424,12,10.0,U,PG,PNG,Papua New Guinea,PG,598.0,ISO 3166-2:PG,Oceania,Melanesia,,9.0,54.0,,4
2078,5431,Moro Airport,Moro,Papua New Guinea,MXH,AYMR,-6.36333,143.238,2740,10.0,U,PG,PNG,Papua New Guinea,PG,598.0,ISO 3166-2:PG,Oceania,Melanesia,,9.0,54.0,,2
2079,5433,Tari Airport,Tari,Papua New Guinea,TIZ,AYTA,-5.845,142.94799999999998,5500,10.0,U,PG,PNG,Papua New Guinea,PG,598.0,ISO 3166-2:PG,Oceania,Melanesia,,9.0,54.0,,1
2080,5434,Tabubil Airport,Tabubil,Papua New Guinea,TBG,AYTB,-5.27861,141.226,1570,10.0,U,PG,PNG,Papua New Guinea,PG,598.0,ISO 3166-2:PG,Oceania,Melanesia,,9.0,54.0,,3
2081,5435,Tokua Airport,,Papua New Guinea,RAB,AYTK,-4.34046,152.38,32,10.0,U,PG,PNG,Papua New Guinea,PG,598.0,ISO 3166-2:PG,Oceania,Melanesia,,9.0,54.0,,6
2082,5436,Vanimo Airport,,Papua New Guinea,VAI,AYVN,-2.6971700000000003,141.30200000000002,10,10.0,U,PG,PNG,Papua New Guinea,PG,598.0,ISO 3166-2:PG,Oceania,Melanesia,,9.0,54.0,,2
2083,5437,Wapenamanda Airport,,Papua New Guinea,WBM,AYWD,-5.6433,143.895,5889,10.0,U,PG,PNG,Papua New Guinea,PG,598.0,ISO 3166-2:PG,Oceania,Melanesia,,9.0,54.0,,1
2084,5439,Neerlerit Inaat Airport,Neerlerit Inaat,Greenland,CNP,BGCO,70.7433,-22.6606,45,-1.0,E,GL,GRL,Greenland,GL,304.0,ISO 3166-2:GL,Americas,Northern America,,19.0,21.0,,2
2085,5440,Paamiut Heliport,Paamiut,Greenland,JFR,BGFH,61.9922,-49.6625,0,-3.0,E,GL,GRL,Greenland,GL,304.0,ISO 3166-2:GL,Americas,Northern America,,19.0,21.0,,2
2086,5441,Qeqertarsuaq Heliport,Qeqertarsuaq Airport,Greenland,JGO,BGGN,69.2511,-53.5381,0,-3.0,E,GL,GRL,Greenland,GL,304.0,ISO 3166-2:GL,Americas,Northern America,,19.0,21.0,,3
2087,5442,Qaqortoq Heliport,,Greenland,JJU,BGJH,60.7158,-46.0294,0,-3.0,E,GL,GRL,Greenland,GL,304.0,ISO 3166-2:GL,Americas,Northern America,,19.0,21.0,,3
2088,5443,Maniitsoq Airport,Maniitsoq,Greenland,JSU,BGMQ,65.4125,-52.9394,91,-3.0,E,GL,GRL,Greenland,GL,304.0,ISO 3166-2:GL,Americas,Northern America,,19.0,21.0,,2
2089,5444,Nanortalik Heliport,Nanortalik,Greenland,JNN,BGNN,60.14,-45.2317,0,-3.0,E,GL,GRL,Greenland,GL,304.0,ISO 3166-2:GL,Americas,Northern America,,19.0,21.0,,1
2090,5445,Narsaq Heliport,Narsaq,Greenland,JNS,BGNS,60.9167,-46.0586,0,-3.0,E,GL,GRL,Greenland,GL,304.0,ISO 3166-2:GL,Americas,Northern America,,19.0,21.0,,2
2091,5446,Qaanaaq Airport,Qaanaaq,Greenland,NAQ,BGQQ,77.4886,-69.3887,51,-4.0,E,GL,GRL,Greenland,GL,304.0,ISO 3166-2:GL,Americas,Northern America,,19.0,21.0,,1
2092,5447,Sisimiut Airport,Sisimiut,Greenland,JHS,BGSS,66.9513,-53.7293,33,-3.0,E,GL,GRL,Greenland,GL,304.0,ISO 3166-2:GL,Americas,Northern America,,19.0,21.0,,4
2093,5448,Upernavik Airport,Upernavik,Greenland,JUV,BGUK,72.7902,-56.1306,414,-4.0,E,GL,GRL,Greenland,GL,304.0,ISO 3166-2:GL,Americas,Northern America,,19.0,21.0,,3
2094,5449,Qaarsut Airport,Uummannaq,Greenland,JQA,BGUQ,70.7342,-52.6962,289,-3.0,E,GL,GRL,Greenland,GL,304.0,ISO 3166-2:GL,Americas,Northern America,,19.0,21.0,,3
2095,5455,Punta Gorda Airport,Punta Gorda,Belize,PND,,16.1024,-88.8083,7,-6.0,U,BZ,BLZ,Belize,BZ,84.0,ISO 3166-2:BZ,Americas,Latin America and the Caribbean,Central America,19.0,419.0,13.0,1
2096,5457,Anahim Lake Airport,Anahim Lake,Canada,YAA,CAJ4,52.4525,-125.303,3635,-8.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2097,5461,Rigolet Airport,Rigolet,Canada,YRG,CCZ2,54.1797,-58.4575,180,-4.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2098,5462,Colville Lake Airport,Colville Lake,Canada,YCK,CEB3,67.0333,-126.083,850,-7.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2099,5463,Whatì Airport,Whatì,Canada,YLE,CEM3,63.1317,-117.24600000000001,882,-7.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,1
2100,5464,Summer Beaver Airport,Summer Beaver,Canada,SUR,CJV7,52.7086,-88.5419,832,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,5
2101,5465,Wapekeka Airport,Angling Lake,Canada,YAX,CKB6,53.8492,-89.5794,712,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,3
2102,5466,Wunnumin Lake Airport,Wunnumin Lake,Canada,WNN,CKL3,52.8939,-89.2892,819,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,3
2103,5467,North Spirit Lake Airport,North Spirit Lake,Canada,YNO,CKQ3,52.49,-92.9711,1082,-6.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,3
2104,5468,Bearskin Lake Airport,Bearskin Lake,Canada,XBE,CNE3,53.9656,-91.0272,800,-6.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,3
2105,5469,Kingfisher Lake Airport,Kingfisher Lake,Canada,KIF,CNM5,53.0125,-89.8553,866,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2106,5471,Poplar Hill Airport,Poplar Hill,Canada,YHP,CPV7,52.1133,-94.2556,1095,-6.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2107,5472,Chisasibi Airport,Chisasibi,Canada,YKU,CSU2,53.8056,-78.9169,43,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,4
2108,5473,Tête-à-la-Baleine Airport,Tête-à-la-Baleine,Canada,ZTB,CTB6,50.6744,-59.3836,107,-4.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2109,5474,La Tabatière Airport,La Tabatière,Canada,ZLT,CTU5,50.8308,-58.9756,102,-4.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2110,5475,Nantong Airport,Nantong,China,NTG,,32.0708,120.976,0,8.0,U,CN,CHN,China,CN,156.0,ISO 3166-2:CN,Asia,Eastern Asia,,142.0,30.0,,7
2111,5476,Apartadó Airport,Apartadó,Colombia,APO,,7.0329999999999995,-77.2,0,-5.0,U,CO,COL,Colombia,CO,170.0,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,1
2112,5477,Tarapacá Airport,Tarapacá,Colombia,TCD,,-2.867,-69.733,0,-4.0,U,CO,COL,Colombia,CO,170.0,ISO 3166-2:CO,Americas,Latin America and the Caribbean,South America,19.0,419.0,5.0,1
2113,5478,Cat Lake Airport,Cat Lake,Canada,YAC,CYAC,51.7272,-91.8244,1344,-6.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2114,5479,Fort Frances Municipal Airport,Fort Frances,Canada,YAG,CYAG,48.6542,-93.4397,1125,-6.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2115,5480,Kasabonika Airport,Kasabonika,Canada,XKS,CYAQ,53.5247,-88.6428,672,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,6
2116,5481,Kangirsuk Airport,Kangirsuk,Canada,YKG,CYAS,60.0272,-69.9992,403,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,3
2117,5482,Attawapiskat Airport,Attawapiskat,Canada,YAT,CYAT,52.9275,-82.4319,31,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2118,5485,Lourdes De Blanc Sablon Airport,Lourdes-De-Blanc-Sablon,Canada,YBX,CYBX,51.4436,-57.1853,121,-4.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,3
2119,5487,Chesterfield Inlet Airport,Chesterfield Inlet,Canada,YCS,CYCS,63.3469,-90.7311,32,-6.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,4
2120,5488,Nain Airport,Nain,Canada,YDP,CYDP,56.5492,-61.6803,22,-4.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2121,5489,Fort Severn Airport,Fort Severn,Canada,YER,CYER,56.0189,-87.6761,48,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2122,5490,Fort Albany Airport,Fort Albany,Canada,YFA,CYFA,52.2014,-81.6969,48,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2123,5491,Fort Hope Airport,Fort Hope,Canada,YFH,CYFH,51.5619,-87.9078,899,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2124,5492,Makkovik Airport,Makkovik,Canada,YMN,CYFT,55.0769,-59.1864,234,-4.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,3
2125,5495,Igloolik Airport,Igloolik,Canada,YGT,CYGT,69.3647,-81.8161,174,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,4
2126,5496,Kuujjuarapik Airport,Kuujjuarapik,Canada,YGW,CYGW,55.2819,-77.7653,34,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,5
2127,5497,Gillam Airport,Gillam,Canada,YGX,CYGX,56.3575,-94.7106,476,-6.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,3
2128,5498,Grise Fiord Airport,Grise Fiord,Canada,YGZ,CYGZ,76.4261,-82.9092,146,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,1
2129,5499,Quaqtaq Airport,Quaqtaq,Canada,YQC,CYHA,61.0464,-69.6178,103,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2130,5501,Nemiscau Airport,Nemiscau,Canada,YNS,CYHH,51.6911,-76.1356,802,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2131,5502,Hopedale Airport,Hopedale,Canada,YHO,CYHO,55.4483,-60.2286,39,-4.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2132,5503,Chevery Airport,Chevery,Canada,YHR,CYHR,50.4689,-59.6367,39,-4.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,4
2133,5504,Ivujivik Airport,Ivujivik,Canada,YIK,CYIK,62.4173,-77.9253,126,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2134,5506,Akulivik Airport,Akulivik,Canada,AKV,CYKO,60.8186,-78.1486,75,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2135,5507,Waskaganish Airport,Waskaganish,Canada,YKQ,CYKQ,51.4733,-78.7583,80,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,4
2136,5508,Aupaluk Airport,Aupaluk,Canada,YPJ,CYLA,59.2967,-69.5997,119,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,3
2137,5510,Lansdowne House Airport,Lansdowne House,Canada,YLH,CYLH,52.1956,-87.9342,834,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2138,5511,Lutselk'e Airport,Lutselk'e,Canada,YSG,CYLK,62.4183,-110.682,596,-7.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,1
2139,5512,Kangiqsualujjuaq (Georges River) Airport,Kangiqsualujjuaq,Canada,XGR,CYLU,58.7114,-65.9928,215,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2140,5514,Chapais Airport,Chibougamau,Canada,YMT,CYMT,49.7719,-74.5281,1270,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2141,5515,Umiujaq Airport,Umiujaq,Canada,YUD,CYMU,56.5361,-76.5183,250,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,3
2142,5516,Wemindji Airport,Wemindji,Canada,YNC,CYNC,53.0106,-78.8311,66,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,3
2143,5520,Inukjuak Airport,Inukjuak,Canada,YPH,CYPH,58.4719,-78.0769,83,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,3
2144,5521,Pikangikum Airport,Pikangikum,Canada,YPM,CYPM,51.8197,-93.9733,1114,-6.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,5
2145,5522,Peawanuck Airport,Peawanuck,Canada,YPO,CYPO,54.9881,-85.4433,173,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,1
2146,5523,Powell River Airport,Powell River,Canada,YPW,CYPW,49.8342,-124.5,425,-8.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,1
2147,5524,The Pas Airport,The Pas,Canada,YQD,CYQD,53.9714,-101.09100000000001,887,-6.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2148,5526,Rae Lakes Airport,Gamètì,Canada,YRA,CYRA,64.1161,-117.31,723,-7.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,1
2149,5527,Red Lake Airport,Red Lake,Canada,YRL,CYRL,51.0669,-93.7931,1265,-6.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,8
2150,5529,Sanikiluaq Airport,Sanikiluaq,Canada,YSK,CYSK,56.5378,-79.2467,104,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2151,5531,Big Trout Lake Airport,Big Trout Lake,Canada,YTL,CYTL,53.8178,-89.8969,729,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,6
2152,5532,Deer Lake Airport,Deer Lake,Canada,YVZ,CYVZ,52.6558,-94.0614,1092,-6.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,3
2153,5533,Webequie Airport,Webequie,Canada,YWP,CYWP,52.9597,-87.3689,685,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,5
2154,5534,Whale Cove Airport,Whale Cove,Canada,YXN,CYXN,62.24,-92.5981,40,-6.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,4
2155,5535,Salluit Airport,Salluit,Canada,YZG,CYZG,62.1794,-75.6672,743,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,4
2156,5539,Eastmain River Airport,Eastmain River,Canada,ZEM,CZEM,52.2264,-78.5225,24,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2157,5543,Kashechewan Airport,Kashechewan,Canada,ZKE,CZKE,52.2825,-81.6778,35,-5.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2158,5544,Muskrat Dam Airport,Muskrat Dam,Canada,MSA,CZMD,53.4414,-91.7628,911,-6.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,3
2159,5545,Masset Airport,Masset,Canada,ZMT,CZMT,54.0275,-132.125,25,-8.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,1
2160,5546,Sachigo Lake Airport,Sachigo Lake,Canada,ZPB,CZPB,53.8911,-92.1964,876,-6.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2161,5547,Round Lake (Weagamow Lake) Airport,Round Lake,Canada,ZRJ,CZRJ,52.9436,-91.3128,974,-6.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,3
2162,5548,Sandy Lake Airport,Sandy Lake,Canada,ZSJ,CZSJ,53.0642,-93.3444,951,-6.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,4
2163,5550,Churchill Falls Airport,Churchill Falls,Canada,ZUM,CZUM,53.5619,-64.1064,1442,-4.0,A,CA,CAN,Canada,CA,124.0,ISO 3166-2:CA,Americas,Northern America,,19.0,21.0,,2
2164,5552,Batna Airport,Batna,Algeria,BLJ,DABT,35.752106,6.308589,2697,1.0,N,DZ,DZA,Algeria,DZ,12.0,ISO 3166-2:DZ,Africa,Northern Africa,,2.0,15.0,,5
2165,5553,Béchar Boudghene Ben Ali Lotfi Airport,Béchar,Algeria,CBH,DAOR,31.6457,-2.26986,2661,1.0,N,DZ,DZA,Algeria,DZ,12.0,ISO 3166-2:DZ,Africa,Northern Africa,,2.0,15.0,,1
2166,5555,Guemar Airport,,Algeria,ELU,DAUO,33.5114,6.776789999999999,203,1.0,N,DZ,DZA,Algeria,DZ,12.0,ISO 3166-2:DZ,Africa,Northern Africa,,2.0,15.0,,2
2167,5556,Kumasi Airport,,Ghana,KMS,DGSI,6.7145600000000005,-1.5908200000000001,942,0.0,N,GH,GHA,Ghana,GH,288.0,ISO 3166-2:GH,Africa,Sub-Saharan Africa,Western Africa,2.0,202.0,11.0,1
2168,5559,Helgoland-Düne Airport,Helgoland,Germany,HGL,EDXH,54.1853,7.915830000000001,7,1.0,E,DE,DEU,Germany,DE,276.0,ISO 3166-2:DE,Europe,Western Europe,,150.0,155.0,,1
2169,5560,Seinäjoki Airport,Seinäjoki / Ilmajoki,Finland,SJY,EFSI,62.6921,22.8323,302,2.0,E,FI,FIN,Finland,FI,246.0,ISO 3166-2:FI,Europe,Northern Europe,,150.0,154.0,,3
2170,5562,Robin Hood Doncaster Sheffield Airport,"Doncaster, Sheffield",United Kingdom,DSA,EGCN,53.474722,-1.0044440000000001,55,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,18
2171,5563,Campbeltown Airport,Campbeltown,United Kingdom,CAL,EGEC,55.4372,-5.68639,42,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,1
2178,5573,Penzance Heliport,Penzance,United Kingdom,PZE,EGHK,50.1281,-5.51845,14,0.0,E,GB,GBR,United Kingdom of Great Britain and Northern Ireland,GB,826.0,ISO 3166-2:GB,Europe,Northern Europe,,150.0,154.0,,2
2179,5577,Donegal Airport,Dongloe,Ireland,CFN,EIDL,55.044192,-8.341000000000001,30,0.0,E,IE,IRL,Ireland,IE,372.0,ISO 3166-2:IE,Europe,Northern Europe,,150.0,154.0,,2
2180,5580,Leknes Airport,Leknes,Norway,LKN,ENLK,68.1525,13.6094,78,1.0,E,NO,NOR,Norway,NO,578.0,ISO 3166-2:NO,Europe,Northern Europe,,150.0,154.0,,3
2181,5581,Namsos Høknesøra Airport,Namsos,Norway,OSY,ENNM,64.4722,11.5786,7,1.0,E,NO,NOR,Norway,NO,578.0,ISO 3166-2:NO,Europe,Northern Europe,,150.0,154.0,,3
2182,5582,Røssvoll Airport,Mo i Rana,Norway,MQN,ENRA,66.3639,14.3014,229,1.0,E,NO,NOR,Norway,NO,578.0,ISO 3166-2:NO,Europe,Northern Europe,,150.0,154.0,,6
2183,5583,Ryum Airport,Rørvik,Norway,RVK,ENRM,64.8383,11.1461,14,1.0,E,NO,NOR,Norway,NO,578.0,ISO 3166-2:NO,Europe,Northern Europe,,150.0,154.0,,4
2184,5584,Røst Airport,,Norway,RET,ENRS,67.5278,12.1033,7,1.0,E,NO,NOR,Norway,NO,578.0,ISO 3166-2:NO,Europe,Northern Europe,,150.0,154.0,,2
2185,5585,Anda Airport,Sandane,Norway,SDN,ENSD,61.83,6.10583,196,1.0,E,NO,NOR,Norway,NO,578.0,ISO 3166-2:NO,Europe,Northern Europe,,150.0,154.0,,3
2186,5586,Sogndal Airport,Sogndal,Norway,SOG,ENSG,61.1561,7.13778,0,1.0,E,NO,NOR,Norway,NO,578.0,ISO 3166-2:NO,Europe,Northern Europe,,150.0,154.0,,5
2187,5587,Svolvær Helle Airport,Svolvær,Norway,SVJ,ENSH,68.2433,14.6692,27,1.0,E,NO,NOR,Norway,NO,578.0,ISO 3166-2:NO,Europe,Northern Europe,,150.0,154.0,,2
2188,5588,Sorkjosen Airport,,Norway,SOJ,ENSR,69.7868,20.9594,16,1.0,E,NO,NOR,Norway,NO,578.0,ISO 3166-2:NO,Europe,Northern Europe,,150.0,154.0,,3
2189,5589,Svartnes Airport,Vardø,Norway,VAW,ENSS,70.35539200000001,31.044889,42,1.0,E,NO,NOR,Norway,NO,578.0,ISO 3166-2:NO,Europe,Northern Europe,,150.0,154.0,,3
2190,5590,Værøy Heliport,Værøy,Norway,VRY,ENVR,67.6667,12.6833,36,1.0,E,NO,NOR,Norway,NO,578.0,ISO 3166-2:NO,Europe,Northern Europe,,150.0,154.0,,1
2191,5591,Bydgoszcz Ignacy Jan Paderewski Airport,Bydgoszcz,Poland,BZG,EPBY,53.0968,17.9777,235,1.0,N,PL,POL,Poland,PL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,,3
2192,5592,Łódź Władysław Reymont Airport,Lodz,Poland,LCJ,EPLL,51.721880999999996,19.398132999999998,604,1.0,N,PL,POL,Poland,PL,616.0,ISO 3166-2:PL,Europe,Eastern Europe,,150.0,151.0,,7
2193,5593,Östersund Airport,Östersund,Sweden,OSD,ESNZ,63.1944,14.5003,1233,1.0,E,SE,SWE,Sweden,SE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,,4
2194,5594,Hagfors Airport,Hagfors,Sweden,HFS,ESOH,60.020064,13.578907999999998,474,1.0,E,SE,SWE,Sweden,SE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,,2
2195,5595,Karlstad Airport,,Sweden,KSD,ESOK,59.4447,13.3374,352,1.0,E,SE,SWE,Sweden,SE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,,3
2196,5596,Torsby Airport,Torsby,Sweden,TYF,ESST,60.157621999999996,12.991269,393,1.0,E,SE,SWE,Sweden,SE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,,1
2197,5597,Ängelholm-Helsingborg Airport,Ängelholm,Sweden,AGH,ESTA,56.2961,12.8471,68,1.0,E,SE,SWE,Sweden,SE,752.0,ISO 3166-2:SE,Europe,Northern Europe,,150.0,154.0,,1
